num__items,c__quicksort,cpp__quicksort,rust__sort,rust__unstable_sort
745000,0.083391,0.051147,0.0379324,0.0004046
745000,0.081326,0.049668,0.0377941,0.0004727
745000,0.084208,0.048056,0.038845,0.0004877
745000,0.083681,0.049081,0.037563,0.0005618
745000,0.083287,0.047995,0.0393257,0.0004371
746000,0.081599,0.051994,0.038827,0.000585
746000,0.081279,0.047426,0.0379166,0.0004045
746000,0.085916,0.047600,0.0375773,0.0004137
746000,0.083490,0.046925,0.0384334,0.0006275
746000,0.083843,0.048927,0.0392982,0.0004264
747000,0.082529,0.048951,0.0392407,0.0005148
747000,0.081560,0.048960,0.0374281,0.000485
747000,0.090515,0.049612,0.0383034,0.0005676
747000,0.082088,0.047376,0.0375957,0.0004642
747000,0.081027,0.052318,0.0387924,0.0004541
748000,0.085584,0.045942,0.0403425,0.0004301
748000,0.081999,0.046452,0.0369,0.0004188
748000,0.083931,0.048422,0.0425423,0.0007955
748000,0.108213,0.048515,0.0403848,0.0004087
748000,0.087528,0.049557,0.0384732,0.0004027
749000,0.083827,0.052169,0.0378762,0.0005132
749000,0.081103,0.046432,0.038227,0.0004795
749000,0.082537,0.048061,0.0401772,0.0004414
749000,0.083294,0.048803,0.037219,0.0004075
749000,0.082072,0.050094,0.038226,0.000441
750000,0.081801,0.047615,0.0397604,0.0005264
750000,0.082274,0.046697,0.0376534,0.0004084
750000,0.084095,0.047779,0.0411476,0.0008895
750000,0.083916,0.048865,0.0376575,0.0004095
750000,0.081536,0.048013,0.0396188,0.0004385
751000,0.080888,0.047317,0.0416476,0.0004414
751000,0.081802,0.047309,0.037171,0.0005519
751000,0.093291,0.048998,0.0380747,0.0005168
751000,0.082754,0.049665,0.0386745,0.0004484
751000,0.081217,0.047462,0.0385278,0.000414
752000,0.081770,0.047726,0.0452373,0.0004557
752000,0.081808,0.048376,0.037519,0.0004094
752000,0.085643,0.047905,0.0393404,0.000432
752000,0.085538,0.048675,0.0380482,0.0004405
752000,0.084156,0.047583,0.0375358,0.0004075
753000,0.089364,0.047284,0.042869,0.0008127
753000,0.082201,0.047887,0.0385875,0.0004699
753000,0.085358,0.047338,0.0384545,0.000558
753000,0.080837,0.049675,0.0379292,0.0005724
753000,0.081893,0.049468,0.0383023,0.0004814
754000,0.082364,0.048688,0.0386867,0.0004145
754000,0.086920,0.049007,0.0373947,0.0004601
754000,0.082413,0.051116,0.038257,0.0004284
754000,0.082498,0.049937,0.0382034,0.0005448
754000,0.083755,0.048213,0.0385222,0.0004416
755000,0.084525,0.048119,0.0376828,0.0004099
755000,0.086114,0.048706,0.03818,0.0004515
755000,0.081772,0.050464,0.0396359,0.0004508
755000,0.082457,0.049290,0.0398624,0.0004729
755000,0.081090,0.047143,0.0383227,0.000438
756000,0.081972,0.049101,0.0375489,0.0004603
756000,0.086994,0.048518,0.0387579,0.0005314
756000,0.081850,0.048803,0.0397909,0.000718
756000,0.082533,0.047909,0.0405228,0.0004579
756000,0.082089,0.047653,0.038878,0.0004479
757000,0.081873,0.047836,0.0400771,0.000409
757000,0.086958,0.048646,0.0377501,0.000533
757000,0.081381,0.048295,0.0424172,0.0004315
757000,0.082374,0.048811,0.0397373,0.0004386
757000,0.081024,0.047696,0.0381549,0.0004104
758000,0.085220,0.047852,0.0391401,0.000456
758000,0.085603,0.049829,0.0388701,0.0004102
758000,0.082884,0.046935,0.0409785,0.0004343
758000,0.081053,0.049763,0.0398444,0.0005314
758000,0.083383,0.048515,0.0385621,0.0005275
759000,0.082568,0.048537,0.0377205,0.0004472
759000,0.088151,0.050790,0.0379949,0.0005272
759000,0.081873,0.048300,0.0403673,0.0004827
759000,0.081910,0.048030,0.0390831,0.0005566
759000,0.084335,0.047178,0.0387643,0.0004588
760000,0.089443,0.048554,0.0389044,0.0004345
760000,0.084957,0.053200,0.0391153,0.0004814
760000,0.082892,0.048967,0.0397141,0.0006651
760000,0.083409,0.048425,0.0386776,0.0004143
760000,0.082367,0.048756,0.0394756,0.0005556
761000,0.085398,0.049877,0.0379818,0.0004153
761000,0.088501,0.052723,0.0392985,0.0004273
761000,0.082010,0.048361,0.0385115,0.0008381
761000,0.082104,0.048726,0.0388762,0.000436
761000,0.083404,0.047700,0.0389544,0.0004688
762000,0.083947,0.048220,0.0380891,0.0004151
762000,0.083056,0.052883,0.0408854,0.0004387
762000,0.081421,0.048485,0.0391617,0.0004156
762000,0.087151,0.049031,0.0395316,0.000426
762000,0.083569,0.047723,0.0390127,0.0004161
763000,0.084486,0.050192,0.0392019,0.0004649
763000,0.081926,0.050421,0.0409898,0.0005202
763000,0.087233,0.047813,0.0397027,0.0004787
763000,0.091867,0.049494,0.038768,0.0005845
763000,0.084949,0.048673,0.0388297,0.0004306
764000,0.085390,0.050046,0.0383911,0.0004287
764000,0.083369,0.049982,0.0412058,0.0004405
764000,0.082847,0.048962,0.0383681,0.0004975
764000,0.084560,0.047674,0.0392674,0.0004468
764000,0.084544,0.048858,0.0385115,0.0004596
765000,0.084800,0.048879,0.0397206,0.0004867
765000,0.084094,0.053536,0.0428696,0.0004407
765000,0.082853,0.049375,0.0399179,0.0004843
765000,0.085566,0.049830,0.0389568,0.0004189
765000,0.084403,0.048889,0.0390728,0.0004139
766000,0.084149,0.048786,0.040192,0.0004503
766000,0.083180,0.050426,0.0405897,0.0005081
766000,0.086392,0.047184,0.0397829,0.0004801
766000,0.086449,0.049103,0.0399615,0.0004373
766000,0.086910,0.048212,0.0379877,0.0005882
767000,0.083601,0.048433,0.0395323,0.0004623
767000,0.084760,0.051675,0.0397481,0.000573
767000,0.084269,0.048550,0.0392162,0.0004651
767000,0.088978,0.050027,0.0389967,0.00045
767000,0.086330,0.049837,0.0386283,0.0004147
768000,0.082745,0.050167,0.0410147,0.0004678
768000,0.083183,0.052365,0.0417146,0.0004511
768000,0.085995,0.049023,0.0391799,0.0005044
768000,0.083109,0.050389,0.0393992,0.0005331
768000,0.086754,0.051285,0.0396801,0.0004968
769000,0.083399,0.049498,0.0389471,0.0005259
769000,0.083907,0.051702,0.0405368,0.0004406
769000,0.084390,0.050558,0.0404289,0.0008107
769000,0.083929,0.050116,0.039142,0.0007178
769000,0.085008,0.049358,0.0393806,0.0004176
770000,0.086031,0.048491,0.0389541,0.000564
770000,0.087337,0.051204,0.0401346,0.0004416
770000,0.085072,0.050331,0.0446413,0.0006178
770000,0.084069,0.048376,0.0406712,0.0004569
770000,0.085270,0.050480,0.0393201,0.0005235
771000,0.086749,0.048441,0.038227,0.0004635
771000,0.087535,0.052077,0.0407417,0.000446
771000,0.086226,0.049189,0.0402707,0.0004969
771000,0.084714,0.050577,0.0405341,0.000637
771000,0.088313,0.049606,0.039481,0.0006234
772000,0.084339,0.049669,0.0396993,0.0004212
772000,0.087985,0.052117,0.0393865,0.0004521
772000,0.084922,0.053134,0.0402683,0.0004542
772000,0.084048,0.050667,0.0403751,0.0005185
772000,0.084176,0.050439,0.0390565,0.0004327
773000,0.084046,0.048687,0.0392177,0.000604
773000,0.090652,0.052255,0.0406531,0.0005258
773000,0.084341,0.052919,0.0396281,0.0004229
773000,0.084593,0.049289,0.0421014,0.0005541
773000,0.083669,0.048188,0.0395401,0.0004322
774000,0.085164,0.050533,0.0394163,0.0004447
774000,0.087696,0.052044,0.0398253,0.0004213
774000,0.084231,0.053128,0.0411592,0.0005321
774000,0.086219,0.053186,0.0403996,0.0004783
774000,0.085707,0.049490,0.0382389,0.0004396
775000,0.086395,0.051073,0.039644,0.0004648
775000,0.086097,0.052341,0.0388579,0.0005663
775000,0.085326,0.052971,0.0421825,0.0004432
775000,0.084725,0.051264,0.0394172,0.0004492
775000,0.086310,0.050813,0.0399658,0.0004601
776000,0.085667,0.048368,0.0401178,0.0005444
776000,0.087152,0.052288,0.0392576,0.0004336
776000,0.086578,0.050326,0.0391651,0.0005969
776000,0.085369,0.049138,0.0395804,0.0005099
776000,0.085425,0.048416,0.0402374,0.0004498
777000,0.085008,0.051088,0.0427581,0.0005805
777000,0.085663,0.051505,0.0390778,0.0004226
777000,0.119658,0.055355,0.0412187,0.0005659
777000,0.087700,0.050626,0.0405277,0.0004476
777000,0.085627,0.053782,0.0419662,0.0004904
778000,0.084523,0.052874,0.0412775,0.000528
778000,0.085635,0.047937,0.0390652,0.0004223
778000,0.084564,0.050470,0.0397529,0.0005005
778000,0.087225,0.051103,0.0402708,0.0004577
778000,0.084383,0.048679,0.0407313,0.0004628
779000,0.088556,0.052405,0.0396676,0.0004478
779000,0.085692,0.049570,0.0411859,0.0005234
779000,0.087169,0.049618,0.039666,0.0007474
779000,0.085124,0.049998,0.0398599,0.0004395
779000,0.086107,0.049426,0.0390016,0.0006512
780000,0.087084,0.052540,0.0409095,0.0005445
780000,0.086421,0.050292,0.0422416,0.0005264
780000,0.086685,0.049772,0.0422058,0.0005964
780000,0.084797,0.050402,0.0400389,0.0004981
780000,0.085785,0.049781,0.0405377,0.0004453
781000,0.087287,0.051497,0.0380252,0.0004766
781000,0.087371,0.054851,0.0394353,0.0004569
781000,0.086253,0.050539,0.0421553,0.0005256
781000,0.084410,0.049824,0.0387697,0.0004347
781000,0.087473,0.049115,0.0407211,0.0004553
782000,0.088995,0.052207,0.0417514,0.0005287
782000,0.085784,0.050855,0.0400697,0.0005577
782000,0.086225,0.051519,0.0391495,0.0004807
782000,0.085434,0.049974,0.0402468,0.0004492
782000,0.086067,0.050837,0.0390659,0.0004231
783000,0.088271,0.052205,0.0412635,0.0005017
783000,0.086045,0.052577,0.0405268,0.000568
783000,0.085210,0.052376,0.0387649,0.000435
783000,0.086724,0.050712,0.0398478,0.000427
783000,0.084401,0.050447,0.0398425,0.0010371
784000,0.085350,0.050659,0.040572,0.0004474
784000,0.094893,0.049243,0.0403794,0.0005138
784000,0.088382,0.052809,0.0398482,0.0004282
784000,0.085607,0.052353,0.040032,0.000565
784000,0.085278,0.052462,0.0424211,0.0004512
785000,0.084834,0.051696,0.0424382,0.0005244
785000,0.087569,0.051004,0.0407783,0.0005568
785000,0.090566,0.050784,0.0391467,0.0004685
785000,0.086074,0.051512,0.0398826,0.000434
785000,0.085579,0.049279,0.0421777,0.0004659
786000,0.084651,0.052029,0.0405346,0.0005648
786000,0.089415,0.050338,0.0429223,0.0004773
786000,0.088297,0.051322,0.039449,0.0004245
786000,0.085517,0.051278,0.0388949,0.0004388
786000,0.084828,0.050945,0.0407501,0.0004593
787000,0.085882,0.053003,0.0390852,0.0008489
787000,0.096726,0.050473,0.0404072,0.0005597
787000,0.086014,0.051422,0.0392728,0.00043
787000,0.084801,0.050723,0.0393172,0.000468
787000,0.085871,0.051915,0.0406996,0.0004513
788000,0.087333,0.050599,0.0408012,0.0007431
788000,0.085858,0.049891,0.0415679,0.0004535
788000,0.090799,0.050682,0.0401552,0.000566
788000,0.085980,0.050292,0.0399868,0.0005398
788000,0.088592,0.050723,0.0387985,0.00044
789000,0.090491,0.052866,0.0401946,0.000573
789000,0.086687,0.052239,0.0402303,0.0004733
789000,0.087011,0.050682,0.0411753,0.0004618
789000,0.085968,0.050220,0.0392548,0.0004641
789000,0.088346,0.050676,0.0388004,0.0005386
790000,0.091684,0.052434,0.0402494,0.0004574
790000,0.086714,0.053305,0.0414252,0.0005565
790000,0.085526,0.051064,0.0398648,0.000453
790000,0.087048,0.050981,0.0399811,0.0004278
790000,0.090544,0.051276,0.039606,0.0004391
791000,0.091542,0.055250,0.0407205,0.0004584
791000,0.088657,0.052689,0.041333,0.0004541
791000,0.086385,0.052109,0.0402824,0.0005168
791000,0.089515,0.051150,0.0429441,0.0005125
791000,0.087316,0.051889,0.0428909,0.0005219
792000,0.089531,0.052988,0.040782,0.0004769
792000,0.089420,0.051544,0.0389289,0.0004287
792000,0.085746,0.050958,0.0388749,0.0004305
792000,0.087138,0.053712,0.0411867,0.0005
792000,0.089478,0.052988,0.0403981,0.0005218
793000,0.089421,0.049828,0.0412436,0.0004543
793000,0.087810,0.052660,0.040271,0.0005546
793000,0.088522,0.048986,0.0403208,0.0005345
793000,0.088150,0.052453,0.039687,0.0004823
793000,0.085108,0.051780,0.0439828,0.0004591
794000,0.086602,0.051970,0.0419233,0.0004593
794000,0.085293,0.052223,0.0392995,0.0004849
794000,0.086594,0.050997,0.0408105,0.000478
794000,0.090234,0.050857,0.0400715,0.0005981
794000,0.088253,0.052405,0.0407564,0.0004846
795000,0.087708,0.052634,0.041136,0.0004678
795000,0.091562,0.051040,0.0414378,0.0004633
795000,0.086306,0.051742,0.0405009,0.0004329
795000,0.088552,0.051478,0.0406423,0.000671
795000,0.092164,0.051813,0.0411738,0.0005302
796000,0.088590,0.051909,0.0404136,0.0006431
796000,0.089603,0.049527,0.0397982,0.0004413
796000,0.088064,0.051802,0.0431829,0.0004782
796000,0.087011,0.052433,0.0410163,0.000458
796000,0.095376,0.051536,0.0405952,0.0004936
797000,0.089121,0.051616,0.0392415,0.000435
797000,0.088891,0.052716,0.0393327,0.0004868
797000,0.086580,0.053033,0.0433237,0.0006576
797000,0.085931,0.050326,0.0423929,0.0005399
797000,0.093641,0.053950,0.040515,0.000479
798000,0.088948,0.049974,0.0401787,0.0004726
798000,0.088413,0.050019,0.0398163,0.0004365
798000,0.090544,0.050858,0.0411045,0.0004718
798000,0.085843,0.050651,0.043381,0.0005007
798000,0.087124,0.051379,0.0415817,0.0004683
799000,0.088222,0.051247,0.0412591,0.0004696
799000,0.088795,0.052183,0.0397449,0.0005781
799000,0.090389,0.050794,0.040149,0.0005171
799000,0.086942,0.054933,0.0418168,0.0005207
799000,0.086090,0.052783,0.0423258,0.0005256
800000,0.088114,0.051655,0.0421172,0.0005214
800000,0.091437,0.052038,0.0420171,0.0005729
800000,0.087642,0.050729,0.0401863,0.0005407
800000,0.093447,0.052260,0.0419126,0.0004641
800000,0.089175,0.053429,0.0395611,0.0005037
801000,0.088559,0.053524,0.0409436,0.0005912
801000,0.088960,0.052098,0.0414297,0.00045
801000,0.088334,0.050793,0.0413998,0.0004928
801000,0.128073,0.053011,0.0418032,0.0005744
801000,0.089669,0.050108,0.0392557,0.0005932
802000,0.091113,0.051562,0.04116,0.0004401
802000,0.091812,0.052807,0.041798,0.0004759
802000,0.087852,0.053704,0.0417775,0.0004727
802000,0.088201,0.053669,0.0424782,0.0005345
802000,0.088314,0.051673,0.0413507,0.0004587
803000,0.089621,0.052217,0.0400204,0.0004339
803000,0.091297,0.050783,0.0405193,0.0005912
803000,0.096989,0.052150,0.0416419,0.0005796
803000,0.088527,0.051209,0.0412459,0.0005425
803000,0.088273,0.051007,0.0412487,0.0004453
804000,0.089249,0.050062,0.0428796,0.000478
804000,0.087459,0.050825,0.0404243,0.0004374
804000,0.092012,0.051319,0.0409155,0.0005091
804000,0.089961,0.051019,0.0420808,0.0004423
804000,0.087678,0.052872,0.0401232,0.0005088
805000,0.086538,0.054016,0.0425757,0.0004716
805000,0.089163,0.051054,0.0420758,0.0004757
805000,0.087821,0.052348,0.0418167,0.0004396
805000,0.088552,0.052557,0.0427258,0.0004645
805000,0.088281,0.051027,0.0417031,0.0006253
806000,0.090243,0.051376,0.0400635,0.0004398
806000,0.091177,0.054384,0.0410573,0.0004962
806000,0.088916,0.055120,0.0420212,0.0004688
806000,0.088032,0.051241,0.0417189,0.0004541
806000,0.088605,0.051109,0.0432501,0.0005037
807000,0.090214,0.052008,0.0433328,0.0004842
807000,0.099095,0.052401,0.0415274,0.0004674
807000,0.095094,0.051500,0.0414244,0.0004734
807000,0.089754,0.052785,0.0429209,0.0004778
807000,0.088522,0.053033,0.0448162,0.0004642
808000,0.089471,0.052757,0.0412433,0.0005047
808000,0.096263,0.053691,0.0425246,0.0005015
808000,0.093775,0.051789,0.0406626,0.0004383
808000,0.088469,0.052032,0.0421575,0.0005106
808000,0.089247,0.053928,0.0424934,0.0005617
809000,0.086905,0.051368,0.0446533,0.0004935
809000,0.090452,0.052676,0.0419689,0.000463
809000,0.088323,0.050512,0.0414194,0.0005106
809000,0.088086,0.051011,0.0423479,0.000504
809000,0.091395,0.052531,0.0410847,0.000442
810000,0.089437,0.056490,0.0415795,0.0004797
810000,0.091038,0.051657,0.0406331,0.0004389
810000,0.088201,0.051161,0.0406719,0.0004416
810000,0.089007,0.051612,0.0450438,0.0004894
810000,0.088345,0.051655,0.0413306,0.0005054
811000,0.098160,0.053253,0.0416665,0.0005107
811000,0.091581,0.052899,0.0414912,0.000444
811000,0.090492,0.053312,0.0406485,0.0005065
811000,0.088253,0.053616,0.041943,0.0004704
811000,0.088810,0.051175,0.0422396,0.0009054
812000,0.097316,0.051950,0.0432203,0.0004656
812000,0.090096,0.051649,0.0404922,0.0005291
812000,0.090261,0.051067,0.0418963,0.0004644
812000,0.092693,0.053787,0.0422298,0.0005036
812000,0.089176,0.054291,0.0434625,0.0004753
813000,0.087647,0.052770,0.0423075,0.0004841
813000,0.089625,0.051890,0.0414492,0.0004429
813000,0.087979,0.052670,0.043042,0.0009234
813000,0.089247,0.051519,0.0418802,0.0005352
813000,0.100703,0.053836,0.041531,0.0006201
814000,0.091602,0.054230,0.0405445,0.0004872
814000,0.088862,0.051364,0.0406481,0.0004423
814000,0.088093,0.051088,0.0418383,0.0004866
814000,0.088590,0.051497,0.0421352,0.0004669
814000,0.094424,0.050816,0.0410345,0.0004669
815000,0.090480,0.052883,0.0416759,0.0004688
815000,0.091259,0.053077,0.0411001,0.0005281
815000,0.091567,0.053006,0.0420314,0.0005651
815000,0.096562,0.050764,0.0444359,0.0004721
815000,0.088158,0.049964,0.0427241,0.0004682
816000,0.088720,0.051149,0.041878,0.000446
816000,0.091218,0.052643,0.0414435,0.0004441
816000,0.093797,0.053413,0.0414086,0.0006828
816000,0.091354,0.054174,0.0421294,0.0004638
816000,0.089545,0.055227,0.0413301,0.0005837
817000,0.089359,0.052168,0.0409514,0.0004441
817000,0.091800,0.052860,0.0421436,0.0004655
817000,0.093550,0.051600,0.0412021,0.0004871
817000,0.100644,0.053738,0.04239,0.0004805
817000,0.092613,0.051382,0.041745,0.000467
818000,0.090536,0.051398,0.0421442,0.0005248
818000,0.097555,0.054974,0.0425114,0.0004802
818000,0.092899,0.055013,0.0434191,0.000515
818000,0.092078,0.056937,0.0427358,0.0004687
818000,0.110771,0.058578,0.0480736,0.0006858
819000,0.099797,0.059515,0.0465895,0.0004968
819000,0.104017,0.058014,0.0472878,0.0012276
819000,0.101516,0.061581,0.0450533,0.0004694
819000,0.094285,0.052715,0.0417637,0.000469
819000,0.092866,0.053070,0.045325,0.0004749
820000,0.098416,0.054836,0.0433624,0.0005858
820000,0.101451,0.053907,0.0439947,0.0005692
820000,0.093697,0.055770,0.0423013,0.0005382
820000,0.090398,0.052068,0.0411957,0.0004484
820000,0.093382,0.053805,0.0430208,0.0005923
821000,0.094891,0.053733,0.0451949,0.0006159
821000,0.093098,0.052411,0.0443863,0.0005753
821000,0.090279,0.053364,0.0432418,0.0005682
821000,0.091447,0.051457,0.0429166,0.0004692
821000,0.092723,0.051863,0.041588,0.000598
822000,0.092746,0.057920,0.0436231,0.0004836
822000,0.092467,0.054387,0.0437307,0.0004988
822000,0.093750,0.053706,0.0431646,0.0004962
822000,0.091652,0.051370,0.0450135,0.0005578
822000,0.090530,0.050859,0.0435439,0.000472
823000,0.094004,0.051606,0.040933,0.000556
823000,0.095506,0.053470,0.0422097,0.0004839
823000,0.092833,0.053874,0.0417855,0.0005687
823000,0.091698,0.056360,0.0410844,0.0004469
823000,0.090175,0.053430,0.0484944,0.0004922
824000,0.089529,0.052488,0.0426785,0.000493
824000,0.091219,0.051858,0.0412081,0.0004928
824000,0.091449,0.051970,0.0422332,0.0005218
824000,0.093685,0.051115,0.0420475,0.0006162
824000,0.092965,0.056430,0.0427727,0.0005165
825000,0.091823,0.053167,0.0432159,0.000522
825000,0.090889,0.051270,0.0436596,0.0004718
825000,0.091845,0.051504,0.0445278,0.0004759
825000,0.091427,0.051722,0.0412715,0.0004495
825000,0.105521,0.053604,0.0421123,0.0004592
826000,0.091047,0.051905,0.0418272,0.0006041
826000,0.090956,0.052710,0.0430399,0.0005308
826000,0.093763,0.054942,0.0417299,0.0005056
826000,0.092736,0.051540,0.0464427,0.0004875
826000,0.097733,0.051791,0.0433422,0.0004901
827000,0.088779,0.051638,0.0420485,0.0004541
827000,0.090627,0.053340,0.0424145,0.0005827
827000,0.093998,0.052673,0.0419321,0.0005777
827000,0.098119,0.053943,0.0437457,0.0004751
827000,0.093811,0.054458,0.0424018,0.0004727
828000,0.090755,0.053155,0.0430621,0.0005558
828000,0.092812,0.055032,0.0423199,0.0005053
828000,0.091404,0.052321,0.0426785,0.0009534
828000,0.118193,0.055073,0.0443849,0.0004776
828000,0.091743,0.053569,0.0415119,0.0004635
829000,0.091878,0.053870,0.0435631,0.0006037
829000,0.094874,0.051963,0.0423752,0.0004658
829000,0.122457,0.054705,0.042718,0.0005904
829000,0.094191,0.053519,0.0421209,0.0004507
829000,0.091834,0.053516,0.0422124,0.0005408
830000,0.092316,0.055052,0.0417678,0.0004521
830000,0.094040,0.055059,0.0482902,0.0004839
830000,0.095931,0.052609,0.0435979,0.0004756
830000,0.093211,0.054394,0.042326,0.0004731
830000,0.096698,0.053930,0.041711,0.0005
831000,0.093278,0.053127,0.0433877,0.0004818
831000,0.099774,0.054510,0.0441808,0.0006539
831000,0.095555,0.053115,0.0424427,0.0005571
831000,0.093249,0.054486,0.0429576,0.0004804
831000,0.093175,0.055422,0.0433053,0.0005018
832000,0.092184,0.053268,0.0463421,0.000526
832000,0.094231,0.055564,0.0434245,0.0005611
832000,0.091551,0.052151,0.0429214,0.0005552
832000,0.093655,0.053977,0.0435301,0.0004818
832000,0.095069,0.051242,0.0432424,0.0004784
833000,0.099522,0.056803,0.0447262,0.0004808
833000,0.095195,0.054341,0.0429236,0.0005344
833000,0.093317,0.052356,0.0430501,0.0004845
833000,0.093040,0.052588,0.0441573,0.0005562
833000,0.093181,0.053838,0.0435608,0.0005546
834000,0.096378,0.053687,0.0446215,0.0004886
834000,0.092941,0.054055,0.0420305,0.0005374
834000,0.095163,0.053426,0.0440874,0.0005566
834000,0.095704,0.053772,0.0423866,0.0004543
834000,0.094984,0.057888,0.045658,0.0004913
835000,0.097195,0.054252,0.0428653,0.0004793
835000,0.093708,0.051806,0.0425308,0.0004578
835000,0.094722,0.054405,0.043633,0.0004782
835000,0.092671,0.053168,0.0419767,0.0004528
835000,0.098358,0.053515,0.0424275,0.000455
836000,0.092438,0.052355,0.0425838,0.0005171
836000,0.093917,0.054471,0.0428382,0.0005005
836000,0.096072,0.054494,0.0427731,0.000489
836000,0.091857,0.056404,0.0443742,0.0006278
836000,0.092922,0.054071,0.0444419,0.0004696
837000,0.093540,0.053969,0.0427354,0.0006149
837000,0.092768,0.053110,0.0449277,0.0004889
837000,0.094584,0.053271,0.0434097,0.0004804
837000,0.099967,0.055446,0.0440847,0.0004903
837000,0.098312,0.052405,0.0422436,0.000978
838000,0.092940,0.054635,0.0433633,0.0004919
838000,0.096962,0.054108,0.0423543,0.0005113
838000,0.092871,0.054990,0.0423557,0.0010734
838000,0.095827,0.055256,0.0422753,0.0008253
838000,0.092209,0.053792,0.0424848,0.0004821
839000,0.094311,0.052521,0.0453021,0.0005473
839000,0.095039,0.054451,0.0434992,0.0004815
839000,0.095731,0.056156,0.0440311,0.0004801
839000,0.095062,0.055773,0.0442605,0.0005896
839000,0.096550,0.053203,0.0419454,0.0004587
840000,0.095768,0.055443,0.0433837,0.0005129
840000,0.094796,0.059592,0.0437577,0.0004808
840000,0.097110,0.056727,0.0429652,0.0005147
840000,0.094900,0.054962,0.0425571,0.0009992
840000,0.093165,0.052613,0.0449645,0.0006165
841000,0.093572,0.054020,0.0439943,0.0004963
841000,0.099576,0.058943,0.0432393,0.000551
841000,0.094403,0.053626,0.0420036,0.0005016
841000,0.094111,0.054604,0.0443977,0.0005059
841000,0.095745,0.054723,0.0433149,0.0004805
842000,0.094464,0.056823,0.0442035,0.0004803
842000,0.095066,0.054282,0.0429556,0.000498
842000,0.094632,0.054229,0.0436671,0.0005598
842000,0.094654,0.055100,0.0441701,0.0005523
842000,0.094523,0.053235,0.0436767,0.000458
843000,0.095539,0.054237,0.0439418,0.0006985
843000,0.094414,0.053095,0.0441964,0.000523
843000,0.092944,0.052012,0.0436595,0.0004827
843000,0.100580,0.055465,0.0420098,0.000541
843000,0.093259,0.054067,0.0450381,0.0005562
844000,0.096331,0.056085,0.0435345,0.0004756
844000,0.092879,0.055319,0.0428406,0.0005148
844000,0.096829,0.053851,0.042011,0.0006316
844000,0.094946,0.054995,0.0432272,0.0006598
844000,0.096407,0.054437,0.0469609,0.0006056
845000,0.096218,0.056839,0.0437008,0.0004821
845000,0.095980,0.054578,0.0432476,0.0005953
845000,0.095668,0.055018,0.0436045,0.0005282
845000,0.094874,0.053257,0.0427652,0.0004656
845000,0.096991,0.054359,0.0428428,0.0004616
846000,0.094625,0.054679,0.0428858,0.0004577
846000,0.095088,0.054894,0.0459703,0.0006657
846000,0.093441,0.056119,0.0435794,0.0004875
846000,0.098718,0.052937,0.0439764,0.0005745
846000,0.095786,0.054672,0.0429363,0.0005793
847000,0.094451,0.054378,0.0438093,0.0004843
847000,0.097198,0.054694,0.0437037,0.0004884
847000,0.094331,0.057105,0.0433628,0.0005338
847000,0.100906,0.056010,0.0433181,0.0005075
847000,0.093300,0.053439,0.0457474,0.0004897
848000,0.092474,0.053373,0.0450896,0.0006191
848000,0.094770,0.053458,0.0432192,0.0004989
848000,0.096767,0.054648,0.0451776,0.0006093
848000,0.096124,0.054695,0.0426102,0.0004763
848000,0.094008,0.055787,0.0435246,0.0004619
849000,0.097049,0.054805,0.0430175,0.0004594
849000,0.096296,0.055727,0.0433161,0.0004852
849000,0.096507,0.057125,0.0438001,0.0004873
849000,0.094468,0.053856,0.0434713,0.0005093
849000,0.097559,0.054085,0.046746,0.0006134
850000,0.094431,0.054737,0.0434607,0.0006092
850000,0.096283,0.055153,0.0468503,0.0004882
850000,0.096329,0.055032,0.0437843,0.0005357
850000,0.093479,0.056015,0.0446971,0.0005099
850000,0.098362,0.055115,0.0433461,0.0005822
851000,0.095822,0.055886,0.0457962,0.00049
851000,0.098685,0.057599,0.0432563,0.0004651
851000,0.094635,0.055333,0.0439733,0.0005805
851000,0.094780,0.053931,0.0478218,0.0005055
851000,0.091882,0.053630,0.0425168,0.0004638
852000,0.097916,0.057699,0.0433276,0.0005304
852000,0.096883,0.054394,0.0441991,0.0004808
852000,0.097596,0.056193,0.0427558,0.0004812
852000,0.096679,0.055686,0.042587,0.0004657
852000,0.094642,0.073301,0.0449593,0.0005894
853000,0.096933,0.055271,0.0436536,0.0005004
853000,0.093977,0.053213,0.0436975,0.0004883
853000,0.095426,0.054646,0.0448227,0.0006247
853000,0.094370,0.054826,0.0454167,0.0004946
853000,0.096818,0.056030,0.0426484,0.0009018
854000,0.093956,0.056415,0.0432766,0.0005097
854000,0.096287,0.055085,0.043856,0.0004661
854000,0.097894,0.053454,0.0441179,0.0007406
854000,0.098120,0.055068,0.0420596,0.0005302
854000,0.097843,0.055563,0.0445542,0.0005425
855000,0.096249,0.054740,0.043526,0.0006023
855000,0.096945,0.056357,0.044219,0.0005451
855000,0.098520,0.054961,0.0449896,0.0007612
855000,0.094642,0.056851,0.0448244,0.0004938
855000,0.095874,0.054028,0.0439988,0.000545
856000,0.095629,0.053997,0.0449348,0.0004678
856000,0.099653,0.054534,0.0442966,0.0005074
856000,0.099731,0.055891,0.0433624,0.0005193
856000,0.097945,0.053865,0.042772,0.0004683
856000,0.094879,0.053636,0.0442522,0.0005102
857000,0.097208,0.056166,0.0444512,0.0004651
857000,0.094619,0.054379,0.045243,0.0004702
857000,0.097630,0.056496,0.0441697,0.0006118
